"","PCNM8","PCNM7","PCNM5","PCNM6","PCNM40","PCNM4","PCNM35","CLAY","TEMP","PRECDRIEST","ELEV","uniqueness"
"18",0.203685691101084,-0.0616885563853487,-0.113547167191518,-0.0831975841755308,-0.00181366979340332,-0.164793457056938,-0.0214761570019936,-0.142254437878957,0.648587233465098,0.356373266824886,-0.823567293842793,-2.00492367585154
"19",0.203382345906357,-0.0615182678026877,-0.1136237643707,-0.0834197910615738,-0.00309129221738791,-0.164799938990374,-0.0212699746853499,-0.258551819166691,0.648587233465098,0.386912676330123,-0.823567293842793,-1.22170863387739
"20",0.0924515155374107,0.0178553684505575,-0.114239661891544,-0.0203398624311893,-0.000297340973870592,-0.126086841379547,0.0111431686627819,1.25331413757386,0.648587233465098,0.23421562880394,-0.823567293842793,0.275287678142714
"21",0.092616652408762,0.0177069682315718,-0.114090210743125,-0.0200169829261737,0.0012681816847375,-0.125997441374905,0.0109435637851931,0.865656199948075,0.648587233465098,0.0815185812777571,-0.823567293842793,1.51072603172012
"22",0.0929339190550204,0.0174460155912529,-0.114125950078881,-0.0204505137119121,-0.000927686858856047,-0.126194376075689,0.0107619881709482,0.865656199948075,0.648587233465098,0.264755038309177,-0.823567293842793,0.667314091925547
"23",0.0138294273851826,-0.00763177771405905,-0.0510999978354609,0.0349566677176317,-0.00208076192294096,0.080553137521605,-0.0047643420732684,0.545838401406806,0.379108786409261,0.845003818908671,-0.209993859494818,0.617226665259277
"24",0.0133982852762019,-0.00796082036563682,-0.0513671425010706,0.03470418759334,0.000579129085351491,0.0808379463670512,-0.00261101560427739,0.545838401406806,0.379108786409261,0.875543228413908,-0.248583383667646,0.900128573750931
"25",0.0215938502759212,-0.000384446561522,-0.0456762969672286,0.0408587903340817,0.0113707902028902,0.079729190628462,-0.00363493684524508,0.085979172898222,0.289282637390648,0.936622047424381,-0.190699097408403,0.425414681794147
"26",0.0212009472035076,-0.000817127826462622,-0.0459217935619476,0.0405620421041705,0.0140072562724744,0.080024378873474,-0.000839607573914298,0.933496339032587,0.199456488372038,0.936622047424381,-0.128955858731878,0.530188267418766
"27",-0.100293959368687,-0.0164596248374842,0.151556241524848,-0.142596918513845,0.545282831538806,-0.173325105989534,0.0548383936874639,-1.73116740972263,-1.95637108807465,0.203676219298703,1.8584046361688,-2.20663152398476
"28",-0.100469991509289,-0.0163860706167769,0.151484992171064,-0.142571629271461,0.442447405948555,-0.173304419825713,0.0547010353795961,-1.73116740972263,-1.95637108807465,0.203676219298703,2.1053775908749,-0.493232209587981
"29",0.0251647825273769,0.0106552946127789,0.10615074337314,-0.0288339259647416,-0.0002548180676897,-0.0946781952629025,0.0802548421730374,-1.85231051523069,-4.5613294096144,-2.88080414073019,3.66439436745717,-2.23802660791785
"30",0.000476481500935004,0.0360972745158865,0.0885229145228391,-0.0250556421460211,0.0328893502825959,-0.0801751920028586,0.00358879166444794,-1.61002430421457,-4.02237251550272,-1.7203065795312,3.4560109369239,-2.23793188188078
"31",0.000652273709183292,0.0362591385428408,0.0884423886182698,-0.024847756490132,-0.0330135458107081,-0.0800364585176723,0.00299898688626693,-1.8765391363323,-4.02237251550272,-1.7203065795312,3.35181922165726,-2.22504461261456
"32",0.0382690363105407,-0.0216912170049658,0.0157167706276409,-0.00664676214161733,-0.0055199605964585,0.0245865006634673,0.00347390721131343,-1.39196671430007,-0.339500405739635,0.875543228413908,0.561796623961754,-1.08095964758405
"33",-0.0416442462609506,0.096917499283738,-0.00435822338767512,0.0016154526886448,-0.000330536328174834,0.00628797524144953,0.240632363650534,-0.641364032572151,-0.0700219586837986,0.814464409403435,0.179760334650751,-1.37819178662809
"34",0.0382190226809243,-0.0220890715416746,0.015341300424458,-0.00686883480551107,-0.00428548854969414,0.024889125586022,0.00550904755823085,-0.762022565658175,-0.249674256721022,0.906082637919144,0.530925004623492,-1.87634406060075
"35",0.0713113981128624,-0.114865004730179,0.0239745991254306,0.0192759123937498,0.00582546240113357,0.0550788955302139,-0.0180252873286344,-1.61002430421457,-0.519152703776858,0.936622047424381,0.770180054495029,-2.2064402734255
"36",0.0633911420258864,-0.109458280062875,0.0375441933554586,-0.0497201844248188,-0.0894519506437919,0.00943625451992769,0.0301994811401981,-1.00430877667429,-0.698805001814082,1.15039791396104,1.09047310512951,-0.578815109129496
"37",0.0852935793143599,-0.0946830396324347,0.0453885905337373,-0.0280927126719024,3.11716323786708e-05,0.00390017522226856,-0.278188254215678,-1.61002430421457,-1.05810959788853,1.15039791396104,1.33744605983561,-0.178444719631933
"38",0.063606862664199,-0.110002743840367,0.0377320168268568,-0.0499238101498006,0.0894664331229957,0.00930722563480997,0.0324857683440979,-1.85231051523069,-1.05810959788853,1.15039791396104,1.02872986645298,-1.31260838510758
"39",0.0616145688949731,-0.0870525744456696,0.0593697025678109,-0.0380585409310924,1.00662754049324e-05,-0.010982296936293,0.261047700713582,-1.58579568311296,-1.05810959788853,1.15039791396104,1.2718438687418,-1.73590420421715
"40",-0.146783755348399,0.0120552987983493,0.132917415620915,-0.130032691287203,-0.000246990972570298,-0.169022678559943,-0.18101509034987,-1.82808189412907,-2.3156756841491,0.0509791717725206,2.18641559163784,0.800652714177034
"41",-0.161463963624424,0.0180429971380526,0.121773160643406,-0.124036208574369,-0.000930922259093675,-0.163671124009901,0.0721033370934937,-1.82808189412907,-1.86654493905604,0.020439762267284,2.22500511581067,0.809973110166964
"42",-0.100530237523547,-0.0160615543287131,0.1512422277972,-0.142274515061569,-0.456556044948019,-0.17314702287691,0.0513140156100857,-0.66510808125173,-0.249674256721022,0.539609723856306,0.48847652803338,0.0218260865011352
"43",-0.100697922661591,-0.0159806397562692,0.151088019997377,-0.14217160163521,-0.52707043436918,-0.173065784140185,0.0513076109946856,-0.907394292267843,-0.249674256721022,0.478530904845832,0.51548919495436,0.88087642487511
"44",-0.0796390402543072,0.0843331985411604,-0.105811781638777,-0.0040909912126602,-0.00952567529464982,0.0916247980734761,-0.0292041221031539,0.788609184844951,0.558761084446484,0.906082637919144,-0.514851100460164,0.574849751759622
"45",-0.0558231323389086,0.0669579119227687,-0.0932210269428822,0.0253307893429246,0.00976394644235831,0.0995330979142639,0.00058515131232509,0.545838401406806,0.738413382483708,0.814464409403435,-0.669209197151478,0.197245727796205
"46",-0.0884008955851408,0.0666286846638998,-0.126609264675538,-0.00180975458040261,0.0144287279353702,0.104220757720879,-0.0514476583893202,0.546322973828838,0.738413382483708,0.814464409403435,-0.696221864072458,0.309389755749104
"47",0.0113346479069068,0.0429954528646511,-0.0472191795387708,0.0882846899824032,-0.0169292289099216,0.104631286593616,0.14931216260935,0.424695295898749,0.558761084446484,0.845003818908671,-0.476261576287335,0.203267248075246
"48",0.0161846484233244,0.0497447863611055,0.0639340791615587,-0.00239816272306613,-0.0011237636353966,-0.0571773728247504,-0.352926199680965,0.0612659793745786,0.199456488372038,0.631227952372015,-0.0517768103862204,0.13943323711277
"49",-0.0150925405306032,0.0523901720755496,0.0751349280625592,-0.0207561916411446,-0.00481465310811621,-0.0697769935729181,-0.158729303148847,-0.0598771261334782,0.0198041903348146,0.722846180887725,0.0678507145495483,0.381572078579773
"50",0.0449206294257995,0.048008960296267,0.0516090512871617,0.0169781760663776,0.00525236528610842,-0.0439849081011983,0.129482310851497,-1.0285373977759,0.289282637390648,0.692306771382489,-0.155968525652858,0.158996430790254
"51",-0.0180388520343162,0.0979233182009943,0.0327773419069927,0.0248080998012789,-0.00262181347189921,-0.0311867789490161,0.175345045248991,0.303552190390692,0.289282637390648,0.692306771382489,-0.206134907077535,-1.03531419398673
"52",-0.0666134488312287,0.0240692639139268,-0.0357671737428296,-0.0433577013722412,-0.00186930474057754,0.0260457768632195,0.19172300417581,0.424695295898749,0.289282637390648,1.02824027594009,-0.15982747807014,-0.879985953884736
"53",-0.0569032987311931,-0.0446382968825446,-0.0430400396796397,-0.0770829830709177,-0.00595410426929162,0.035950718931765,0.0557226270258015,0.424695295898749,0.289282637390648,1.02824027594009,-0.101943191810898,-0.993215847790319
"54",0.0637762614017908,0.054391415875804,-0.00560126984720569,0.0859243917215097,2.54630571211824e-05,0.0487521821889678,0.0231703655777791,1.25331413757386,0.738413382483708,-0.223875513774609,-0.796554626921813,0.820987894499853
"55",0.0666143023272241,0.0556745199694798,-0.00335860887018171,0.0772191683624747,5.70815116711133e-05,0.0574436206161759,0.00834462278669912,1.05948516876097,0.738413382483708,-0.223875513774609,-0.796554626921813,0.515318712500978
"56",-0.0488867927192992,0.0871419380961075,0.0282453539415994,0.101926876823204,5.30669564751519e-05,0.102054594123588,0.103696705501136,1.05948516876097,0.738413382483708,-0.223875513774609,-0.703939768907024,-0.0559045338470405
"57",-0.0789618795674612,0.0912332439921514,0.0384945243912129,0.109108539501762,-0.000341997886435709,0.113309297999468,-0.0761776476191983,1.05948516876097,0.738413382483708,0.264755038309177,-0.437672052114506,0.849841422110033
"58",-0.0821012494453109,-0.00755192350444821,-0.0502375952724159,-0.0639215733443192,0.00394474429115598,0.0345114823233842,-0.110615790664677,-0.0598771261334782,0.468934935427874,1.05877968544533,-0.360493003768849,0.227339238147738
"59",-0.0824269664311214,-0.00754421286085389,-0.0505937582680846,-0.0641836654318613,0.00840187288598121,0.0345965146109042,-0.10943509121456,0.303552190390692,0.468934935427874,1.05877968544533,-0.360493003768849,-0.178512386907323
"60",-0.0583941196312336,-0.0445732768331392,-0.0446509473188261,-0.078258657713449,0.00609705419705343,0.0363422381077081,0.0608624277324045,0.667466079336894,0.468934935427874,1.05877968544533,-0.437672052114506,0.0496242292803601
"61",-0.0988309649930261,-0.00616293728573689,-0.0560964691192527,-0.0600608872034241,0.00221228961769573,0.0466403183253543,0.00525452938286151,0.788124612422919,0.468934935427874,1.02824027594009,-0.360493003768849,0.33131925530549
"62",0.100365335930293,-0.0479801476316464,0.0522688639881171,0.0604043511117672,0.00338752084744741,0.0369448307862732,-0.0556940427021544,-1.51310981980813,-0.519152703776858,0.845003818908671,0.924538151186343,-2.1596788685369
"63",0.0716440441552211,-0.114456524289705,0.0247206913505828,0.0195456529151129,-0.002625628800054,0.0544150683897805,-0.0211243458944737,-1.85231051523069,-0.698805001814082,0.845003818908671,1.001717199532,-0.903671327858158
"64",0.0718687494332555,-0.114474499855672,0.0248466263172983,0.0196360459385496,-0.00558277772122047,0.0543129614342779,-0.0210039671282493,-1.61002430421457,-0.698805001814082,0.845003818908671,1.17151110589245,-1.53448582488439
"65",0.0859629062474489,-0.0822516576798471,0.0386547554648382,0.0394274350713604,0.00275295898282876,0.045723305592705,0.281460256713555,-1.41619533540168,-0.698805001814082,0.783924999898198,1.05960148579124,-0.552210235041023
"66",0.100147027340852,-0.0479170962458887,0.0521471424463455,0.0603352274945336,0.00645528169115575,0.0370346240940584,-0.0557906508757499,-1.53733844090974,-0.519152703776858,0.845003818908671,0.747026339991332,-1.6900027604163
"67",0.0419108897935627,0.0472587728772257,0.0649669939102639,0.0447051564654918,7.68251593680866e-05,-0.0155880750236119,-0.00092772472669537,-0.205248852743146,-0.159848107702412,0.783924999898198,0.349554241011197,-1.41361261364002
"68",-0.0468003719010414,0.0417870273791171,-0.0483758696756979,-0.0224564811180423,-0.0015507783553242,0.0467573426131868,0.0873151629689712,0.0370373582729672,0.289282637390648,1.02824027594009,-0.202275954660252,0.27256127363478
"69",-0.0965232376296551,0.0423059969205835,-0.0555287041762726,-0.0313459668691385,0.00189456501126328,0.0485760833684994,-0.0461545781295707,0.400466674797137,0.468934935427874,1.02824027594009,-0.237006526415798,0.390359104412342
"70",-0.028942826355304,-0.0762136457106531,-0.0356631790914894,-0.086836654100062,0.00667592964805856,0.0365999560568814,0.0174922416522659,0.400466674797137,0.468934935427874,1.02824027594009,-0.283313955423192,-0.877191125457183
"71",-0.0278486671542432,-0.0767820247397929,-0.0353015176948224,-0.0862442787663869,0.00120926118371915,0.0368420239463358,0.0187387573106338,-1.14968050328396,0.289282637390648,1.02824027594009,-0.260160240919495,0.0115268955371961
"72",-0.0274396304188164,-0.0758009870160566,-0.0332986328177116,-0.0853934548423782,-0.00815367447479663,0.0356795735456044,0.00752338331889112,-0.205248852743146,-0.0700219586837986,1.05877968544533,0.156606620147054,-0.873220599946001
"73",-0.0260163391457195,-0.0770437478624429,-0.0336360172425546,-0.0848748170744153,-0.0120230024092666,0.0365193885135861,0.0142538381500303,-1.05276601887751,-0.0700219586837986,1.1198585044558,0.349554241011197,-0.279181806188983
"74",-0.0252410102126952,-0.0290565711968694,-0.024891360065164,-0.0605469227866372,-0.000880718482093914,0.0279146114218983,-0.383467026779578,-0.205248852743146,0.109630339353425,1.05877968544533,0.0832865242186797,-0.126131769475986
"75",0.00761145668374888,-0.00165038356571819,0.0192526213393726,-0.0720441177777985,-0.00505397893509489,0.105945536928581,-0.0284924100826856,1.12732530784548,0.648587233465098,-1.17059720843694,-0.784977769669964,0.839529769797684
"76",0.0194104441131356,0.00718790596642737,0.0196260649128304,-0.0612244335843196,-4.12396675069097e-05,0.110523003433757,-0.00591185913630901,0.642752885813251,0.648587233465098,-1.17059720843694,-0.746388245497135,0.342339563141246
"77",0.0318859643579163,0.0173509162887446,0.0193346122508676,-0.0491714081556354,-0.000938095223862454,0.114269152547015,0.0570447482152464,0.521609780305194,0.648587233465098,-1.01790016091076,-0.784977769669964,0.541917417028818
"78",0.0316870718387494,0.0169549683742532,0.0193288332686132,-0.0491716569463731,0.000375280440047893,0.114248329755305,0.0566840585039772,1.00569762991539,0.648587233465098,-1.07897897992123,-0.784977769669964,0.781625672779537
"79",0.0425290778514092,-0.0638583710268095,0.115969588563375,-0.0885829019002638,0.00184677416325846,0.130446456089736,0.0108250754864602,0.982438153657842,0.558761084446484,-0.987360751405523,-0.746388245497135,0.519954508719573
"80",0.0424828764990817,-0.06407985453642,0.116070785223296,-0.0881991184467628,-0.00194971967564165,0.130467877196197,0.0112950853328183,0.49689658678155,0.558761084446484,-0.987360751405523,-0.746388245497135,0.665231777906968
"81",-0.0507038864531893,-0.151933585736212,0.136273313325524,-0.0214202128777925,0.00772622524745132,0.115436765065945,0.00654325726449445,0.61852426471164,0.558761084446484,-1.07897897992123,-0.823567293842793,0.193862253440228
"82",-0.0504825931683797,-0.152248525636458,0.1363411642765,-0.020919725986781,0.00843748248199943,0.115381788239167,0.00587000108300546,0.739667370219696,0.558761084446484,-0.987360751405523,-0.823567293842793,0.395404186955162
"83",-0.118674455934861,-0.0824748695127473,0.116239462994628,0.0101436859607733,-0.00733296751858335,0.125301808048407,-0.00841347766407226,1.22423979225192,0.558761084446484,-0.74304547536363,-0.746388245497135,0.587985101387011
"84",-0.118445368025085,-0.0825548816158071,0.116048398086306,0.010923274306749,-0.00536808689079842,0.124863664086648,-0.00958605813415959,0.739667370219696,0.558761084446484,-0.74304547536363,-0.746388245497135,0.465284873707107
"85",-0.118296588277855,-0.0828515358959266,0.116063533274971,0.0108649603986589,-0.00347089578255023,0.124729585447055,-0.00999325169513001,0.860810475727753,0.558761084446484,-0.74304547536363,-0.746388245497135,0.836667978355908
"86",-0.0279660830432463,-0.0503801634410376,0.0711036535004834,0.0239449419537582,1.9180469818123e-05,0.0721845078885809,-0.0888421448988879,0.860810475727753,0.558761084446484,-0.559809018332211,-0.823567293842793,-0.330936777789121
"87",-0.0647533055381692,-0.072464067341728,0.0852980376961489,0.00447970068567297,0.000249632621079567,0.0959939941689473,0.0778064194771744,0.497381159203583,0.558761084446484,-0.590348427837447,-0.823567293842793,0.192095442603919
"88",-0.0425101776896591,0.125731903043966,0.0331200007264978,-0.0610356983072881,-0.00273241732094649,0.138492674767679,-0.00142089671913026,0.739667370219696,0.648587233465098,-0.92628193239505,-0.784977769669964,0.951481289997828
"89",-0.0413531210794487,0.126078857756716,0.0325904650091026,-0.0614028003337023,0.00252392002764058,0.138143364049151,-0.00237327138509685,0.860810475727753,0.648587233465098,-0.92628193239505,-0.750247197914418,0.614375979026639
"90",-0.0416323672720425,0.126337755319094,0.0326604567611509,-0.0612019056774875,0.000195479264188087,0.138212048563497,-0.0018420582809897,0.860810475727753,0.648587233465098,-0.865203113384576,-0.746388245497135,0.710468335142858
"91",-0.188863878680602,0.211287600047844,-0.108995237161731,0.105783595264054,3.05749480490681e-05,0.0749607224598509,-0.0231172869564619,0.788124612422919,0.738413382483708,0.0509791717725206,-0.862156818015621,1.63005166688322
"92",-0.175626014162942,0.204116035130854,-0.1233901879702,0.0873144216729668,-8.1591279309777e-05,0.0639068485243935,0.0185205751804982,0.981469008813778,0.738413382483708,-0.0100996472379526,-0.823567293842793,0.779098236602002
"93",0.108102360258057,-0.1380875101032,0.0197539674267033,0.0597443811633323,0.00623598097832224,-0.0383561989718767,-0.00358448360957889,-0.592422217946896,0.558761084446484,-0.284954332785082,-0.823567293842793,0.588868180866113
"94",0.108687177789627,-0.137602566161813,0.0193026506490797,0.0598078293747045,-0.000590228743953863,-0.038687379204093,-0.00331950950570867,0.981953581235809,0.558761084446484,-0.254414923279845,-0.839003103511924,0.28507016258334
"95",0.109643644199079,-0.137602966151532,0.0188790226127161,0.0595444841946402,-0.00579510127844758,-0.0392534710352998,-0.0038830983866193,0.739667370219696,0.558761084446484,-0.193336104269372,-0.823567293842793,0.569955963140464
"96",0.0944047608568086,-0.115895352062524,-0.00162765282147472,0.0841806920916699,0.00493896128399933,-0.0587335564105886,-0.062926004210494,0.860810475727753,0.558761084446484,-0.162796694764135,-0.842862055929207,1.13980865905499
"97",-0.0176192935221589,-0.0766943485661038,0.0225719409968044,-0.094240192391312,-0.00117275696319089,0.0860167409079529,0.0652303950344388,0.497865731625615,0.558761084446484,-1.35383366546836,-0.746388245497135,0.470062104193033
"98",-0.0176052277755552,-0.0767683893670581,0.0224102696941282,-0.0940166597672808,0.00117538751017762,0.0858204487885997,0.0647904861828471,1.34538289775998,0.558761084446484,-1.35383366546836,-0.750247197914418,0.130805682781872
"99",-0.0235429572354152,-0.0856297406279862,0.0291593978714909,-0.0908264850815389,0.000285305418225348,0.0913516719049997,-0.171270036116623,1.10309668674387,0.558761084446484,-1.41491248447883,-0.746388245497135,0.661672168415273
"100",0.102525996035648,-0.0683792046574213,-0.0130696358146409,0.0184803504298838,4.42037338264422e-06,0.0645698167637365,-0.0116866190388257,-1.44042395650329,-0.698805001814082,1.27255555198198,0.874371769761666,-1.39724862234717
"101",0.105512934767654,-0.0590459086064939,-0.00301413998949162,0.0246278921837464,4.1017875877612e-05,0.0603408935158204,0.0242700398105949,-0.108334368336701,-0.698805001814082,1.27255555198198,0.920679198769061,-2.14939153360599
"102",0.0243205475685532,-0.00425840168347798,-0.044668070657341,0.0394690172874661,-0.00573111743413752,0.079717223086939,0.0123535057554383,0.134436415101445,-0.159848107702412,1.08931909495056,0.334118431342066,-0.0253937691255214
"103",0.024678916253374,-0.00430569767102778,-0.0444787506045604,0.0395154884975862,-0.00808339429874032,0.0795581858564694,0.0120657194505456,0.133951842679413,-0.159848107702412,1.08931909495056,0.357272145845763,0.215747500949925
"104",0.0585735567732296,-0.0389191458758387,-0.0335232507837426,0.0271769472462955,0.0010660925308235,0.0747066287502899,-0.0361265373365809,-0.714049895876985,-0.159848107702412,1.18093732346627,0.480758623198814,-0.240198034630411
"105",0.0946438922972635,-0.0745184538233619,-0.0239670207131582,0.0122916779661818,-0.00596433365684755,0.0691502434059621,0.0263464872990517,-0.350620579352814,-0.339500405739635,1.18093732346627,0.565655576379037,-1.03631363952784
"106",0.0238388240224207,-0.00444920154480764,-0.0449336763154905,0.039275308509677,-0.00256015696822633,0.0799764234938157,0.0140314097976319,-0.350136006930782,0.109630339353425,1.08931909495056,0.334118431342066,0.116833059752907
"107",-0.00116331582330323,0.0700992585672474,0.121196099228593,0.0437078711775326,-0.00345090977184609,-0.0681403348636783,-0.0506052387621718,-1.31928085099524,-1.14793574690714,-0.0100996472379526,1.26412596390724,0.280849676741097
"108",-0.00129167751794578,0.0695655981173294,0.121081516664134,0.0433936104309147,-0.00432485673138675,-0.0679544250102062,-0.0507183926502123,-1.19813774548718,-1.5970664920002,-0.0100996472379526,1.43391987026768,0.525325605979101
"109",-0.0019233605221329,0.0676915504208331,0.120554761775307,0.0421647541455598,-0.00423022764292354,-0.0672712210762502,-0.0509331139881963,-1.68271016751941,-1.95637108807465,-0.162796694764135,1.80052034990955,-0.55153168231723
"110",-0.00184153571870805,0.0681530575466861,0.120688171364876,0.0424094729897051,-0.00306592023876114,-0.0674174293327971,-0.0508209132799092,-1.31928085099524,-1.68689264101881,-0.162796694764135,1.7233413015639,-0.534040209639126
"111",0.0177065893045235,0.0561031293678374,0.119723075684817,0.044666227593791,-2.97362260102338e-05,-0.0623273036774464,0.0135210808848889,-1.80385327302746,-2.04619723709326,-0.346033151795555,1.97031425627,0.16527945313501
"112",0.0371607875528135,0.0440440357990721,0.118391598505014,0.0469840534777138,0.000115453825315851,-0.0574274710313606,-0.0175824056990612,-2.04613948404358,-1.77671879003742,-0.437651380311264,1.98575006593913,0.32254730415409
"113",-0.00192033881325285,0.0695275090233859,0.120939337148589,0.0429054766356042,0.00589954315562362,-0.0677853329210051,-0.0501821955613496,-1.44042395650329,-1.23776189592575,0.0509791717725206,1.18308796314429,-0.835824529894167
"114",-0.00199470365822646,0.0697050847113172,0.12093672876043,0.04292397530076,0.00816325587142825,-0.067820486632541,-0.0500373999357807,-1.19813774548718,-1.23776189592575,0.23421562880394,1.42620196543312,-0.195425300306602
"115",-0.167740960986763,0.0684328435020803,-0.207031746411371,-0.242240340083448,-0.000179128440656599,-0.0958271894021866,-0.0131173523471355,0.439232468559715,0.828239531502321,0.509070314351069,-0.784977769669964,0.548289589524715
"116",-0.164416795734657,0.0723317769482717,-0.212386363996609,-0.240684573643954,-0.00568854230220588,-0.0847581672928921,0.0125873294421887,0.439232468559715,0.828239531502321,0.509070314351069,-0.784977769669964,0.234547048529609
"117",-0.157026826034758,0.0802646422922749,-0.206731472991354,-0.234496017117706,0.00554563975782309,-0.0856778579598945,0.0103237376047469,0.633061437372606,0.828239531502321,0.509070314351069,-0.784977769669964,-0.402681009431819
"118",0.0246240477047213,0.225740361305346,0.145198256431443,0.134218061139243,0.000381800120377384,-0.128728082790638,0.147328215612339,-0.762022565658175,-0.0700219586837986,0.631227952372015,0.168183477398903,0.745102420946998
"119",0.0773517873702964,0.202697697669633,0.157278852896699,0.149519788873444,-1.42900778363981e-05,-0.119861425617811,-0.126120701198742,0.303552190390692,-0.159848107702412,0.631227952372015,0.256939382996409,0.231655910932447
"120",0.0765410285721145,0.188234436876803,0.155700168150136,0.140694034467161,3.98434201579052e-05,-0.112648824952522,0.114264214599082,0.788609184844951,-0.159848107702412,0.631227952372015,0.233785668492711,0.0982554766678297
"121",0.0217573085593633,0.196455200226827,-0.0280872405242591,0.173578548168111,0.00265292475626679,0.0495706713410537,-0.195566906009503,0.0321916340526449,0.738413382483708,0.600688542866779,-0.669209197151478,0.792221514843776
"122",0.069843988070213,0.209779301652519,-0.0283171048941498,0.166702709516714,2.78231948814004e-05,0.0482408569218708,0.0264762766965994,0.323419659694013,0.738413382483708,0.600688542866779,-0.669209197151478,0.886291279452407
"123",0.137394549705192,0.148262309386266,-0.0853306064525738,-0.0339371359408046,0.000591093335393401,-0.0115888632291782,0.0132251986770826,1.58233881213374,0.738413382483708,-0.92628193239505,-0.669209197151478,1.32446694966161
"124",0.137430676465081,0.148298629246158,-0.0854176997860628,-0.0339229343792147,-0.000264944591992824,-0.0115472931434603,0.0133153576790032,1.38899441574288,0.738413382483708,-0.92628193239505,-0.707798721324307,1.02580624303277
"125",-0.0702772915372007,-0.00813476492216575,0.0145073041736749,0.03327532329225,-0.000317423417845199,-0.0794727757877838,0.0109297713210122,1.19516544692999,0.738413382483708,-1.93408244606786,-0.707798721324307,-1.57898525349252
